pid,start_time,end_time,epoch_start,epoch_end,complete_title,media_type,masterbrand,service,brand_pid,is_clip,categories,tags
b00skljs,1275022860,1275627660,2010-05-28T05:01:00,2010-06-04T05:01:00,world_business_report:_28/05/2010,video,bbc_news24,bbc_news24,b006mg3p,0,[9100007:1:news.9100005:1:factual.9200046:2:money],[]
b00sfbsm,1275022920,1275627720,2010-05-28T05:02:00,2010-06-04T05:02:00,farming_today:_28/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qj8q,0,[9100005:1:factual.9200059:2:science_and_nature],[]
b00sjpnt,1275022920,1275627720,2010-05-28T05:02:00,2010-06-04T05:02:00,aa_milnes_the_house_at_pooh_corner:_episode_5,audio,bbc_7,bbc_7,,0,[9100001:1:childrens.9200003:2:drama.9100003:1:drama.9200017:2:classic_and_period],[]
b00sf9q8,1275023094,1275627894,2010-05-28T05:04:54,2010-06-04T05:04:54,shipping_forecast:_28/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qfvv,0,[],[]
b00sfb16,1275023112,1275627912,2010-05-28T05:05:12,2010-06-04T05:05:12,news_briefing:_28/05/2010,audio,bbc_radio_four,bbc_radio_four,b007rhyn,0,[9100007:1:news],[]
b00sfb38,1275023113,1275627913,2010-05-28T05:05:13,2010-06-04T05:05:13,prayer_for_the_day:_28/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qmpj,0,[9100008:1:religion_and_ethics],[]
b00sjq2j,1275023477,1275628277,2010-05-28T05:11:17,2010-06-04T05:11:17,hearts_and_minds:_27/05/2010,video,bbc_one,bbc_two,b006mvyd,0,[9100005:1:factual.9200058:2:politics.9100094:1:northern_ireland],[]
b00sjmlj,1275024605,1275629405,2010-05-28T05:30:05,2010-06-04T05:30:05,devotional_sounds:_28/05/2010,audio,bbc_asian_network,bbc_asian_network,b00730pd,0,[9100008:1:religion_and_ethics.9100006:1:music.9200072:2:world],[]
p007zbjj,1275024656,1275629456,2010-05-28T05:30:56,2010-06-04T05:30:56,big_george:_28/05/2010,audio,bbc_london,bbc_london,p005vvj4,0,[9100099:1:entertainment],[]
b00sg90b,1275024720,1275629520,2010-05-28T05:32:00,2010-06-04T05:32:00,dev:_28/05/2010,audio,bbc_radio_one,bbc_radio_one,b00lgly2,0,[9100099:1:entertainment.9100006:1:music.9200069:2:pop_and_chart],[]
b00sjmk5,1275024965,1275629765,2010-05-28T05:36:05,2010-06-04T05:36:05,wake_up_to_money:_28/05/2010,audio,bbc_radio_five_live,bbc_radio_five_live,b0070lr5,0,[9100007:1:news.9100005:1:factual.9200046:2:money.9200049:2:consumer],[]
b00sr7j4,1275025644,1275630444,2010-05-28T05:47:24,2010-06-04T05:47:24,briefings:_osborne_and_laws,video,bbc_parliament,bbc_parliament,b006tbfw,0,[9100007:1:news.9100005:1:factual.9200058:2:politics],[]
b00sl9lt,1275025892,1275630692,2010-05-28T05:51:32,2010-06-04T05:51:32,this_week:_27/05/2010,video,bbc_one,bbc_one,b006mvhd,0,[9100007:1:news.9100005:1:factual.9200058:2:politics],[]
b00sjpmg,1275026124,1275630924,2010-05-28T05:55:24,2010-06-04T05:55:24,dragons_eye:_27/05/2010,video,bbc_one_wales,bbc_two,b006mvzk,0,[9100097:1:wales.9100007:1:news.9100005:1:factual.9200058:2:politics],[]
b00sj5mz,1275026520,1275631320,2010-05-28T06:02:00,2010-06-04T06:02:00,chris_hawkins:_burn_baby_burn!,audio,bbc_6music,bbc_6music,b0072l8y,0,[9100006:1:music.9200062:2:classic_pop_and_rock.9200070:2:rock_and_indie],[]
p007rd9d,1275026520,1275631320,2010-05-28T06:02:00,2010-06-04T06:02:00,the_world_today:_28/05/2010,audio,bbc_world_service,bbc_world_service,p002vsn9,0,[9100007:1:news],[]
b00sjqf5,1275026820,1275631620,2010-05-28T06:07:00,2010-06-04T06:07:00,sarah_kennedy:_28/05/2010,audio,bbc_radio_two,bbc_radio_two,b006wr1y,0,[9100007:1:news.9100006:1:music],[]
b00sjpv7,1275027489,1275632289,2010-05-28T06:18:09,2010-06-04T06:18:09,bbc_news_at_ten:_27/05/2010,video,bbc_news,bbc_one,b007mplc,0,[9100007:1:news],[]
p007zc4f,1275027915,1275632715,2010-05-28T06:25:15,2010-06-04T06:25:15,steve_ladner:_28/05/2010,audio,bbc_radio_kent,bbc_radio_kent,p001d76q,0,[9100099:1:entertainment.9100007:1:news.9100010:1:sport],[]
b00shjvh,1275027953,1275632753,2010-05-28T06:25:53,2010-06-04T06:25:53,nick_bright:_28/05/2010,audio,bbc_1xtra,bbc_1xtra,b00s5l0t,0,[9100006:1:music.9200069:2:pop_and_chart.9200071:2:hip_hop_rnb_and_dancehall],[]
b00sjmp3,1275027973,1275632773,2010-05-28T06:26:13,2010-06-04T06:26:13,waqas_saeed:_28/05/2010,audio,bbc_asian_network,bbc_asian_network,b00jzwjj,0,[9100006:1:music.9200111:2:desi],[]
b00sl4tb,1275028693,1275633493,2010-05-28T06:38:13,2010-06-04T06:38:13,scottish_first_ministers_questions:_27/05/2010,video,bbc_parliament,bbc_parliament,b006m9rb,0,[9100005:1:factual.9200058:2:politics],[]
b00sgyx1,1275030590,1275635390,2010-05-28T07:09:50,2010-06-04T07:09:50,through_the_night:_28/05/2010,audio,bbc_radio_three,bbc_radio_three,b006tmq9,0,[9100006:1:music.9200063:2:classical],[]
b00ph7cr,1275031427,1275636227,2010-05-28T07:23:47,2010-06-04T07:23:47,coast:_shorts:_northern_islands,video,bbc_two,bbc_two,b006mvlc,0,[9100005:1:factual.9200059:2:science_and_nature],[orkney.shetland_bus.westray.mv_braer.neil_oliver.mark_horton_(archaeologist)]
p007rd9g,1275031599,1275636399,2010-05-28T07:26:39,2010-06-04T07:26:39,the_world_today:_28/05/2010,audio,bbc_world_service,bbc_world_service,p002vsn9,0,[9100007:1:news],[]
b00sjpnw,1275031623,1275636423,2010-05-28T07:27:03,2010-06-04T07:27:03,cbeebies_radio:_28/05/2010,audio,cbeebies,bbc_7,b0072tsd,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
p007rd9j,1275031920,1275636720,2010-05-28T07:32:00,2010-06-04T07:32:00,the_world_today:_28/05/2010,audio,bbc_world_service,bbc_world_service,p002vsn9,0,[9100007:1:news],[]
b0079chk,1275032760,1275637560,2010-05-28T07:46:00,2010-06-04T07:46:00,chucklevision:_series_18:_hippy_isle,video,cbbc,bbc_one,b006w487,0,[signed:1:signed.9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00sh537,1275032820,1275637620,2010-05-28T07:47:00,2010-06-04T07:47:00,good_morning_scotland:_28/05/2010,audio,bbc_radio_scotland,bbc_radio_scotland,b0074hf7,0,[9100007:1:news.9100095:1:scotland],[]
p007z0z0,1275033120,1275637920,2010-05-28T07:52:00,2010-06-04T07:52:00,business_daily:_china_and_the_euro,audio,bbc_world_service,bbc_world_service,p002vsxs,0,[9100007:1:news.9100005:1:factual.9200045:2:life_stories.9200046:2:money.9200049:2:consumer],[]
b00n8b89,1275033607,1275638407,2010-05-28T08:00:07,2010-06-04T08:00:07,i_can_cook:_series_1:_melting_moments,video,cbeebies,cbeebies,b00w1ddl,0,[signed:1:signed.9100004:1:learning.9200037:2:pre-school.9100001:1:childrens.9200001:2:activities],[]
b00sl50g,1275033660,1275638460,2010-05-28T08:01:00,2010-06-04T08:01:00,house_of_lords:_28/05/2010,video,bbc_parliament,bbc_parliament,b0070wbr,0,[9100005:1:factual.9200058:2:politics],[]
b00sj4gg,1275033720,1275638520,2010-05-28T08:02:00,2010-06-04T08:02:00,good_morning_wales:_28/05/2010,audio,bbc_radio_wales,bbc_radio_wales,b0074hk3,0,[9100007:1:news],[]
p007z9ww,1275035134,1275639934,2010-05-28T08:25:34,2010-06-04T08:25:34,andrew_edwards_and_katherine_hannah:_28/05/2010,audio,bbc_radio_leeds,bbc_radio_leeds,p001d7yg,0,[9100099:1:entertainment.9200995:2:review_shows],[]
p007zc94,1275035136,1275639936,2010-05-28T08:25:36,2010-06-04T08:25:36,three_counties_breakfast:_kubrick_visions_and_elton_john!,audio,bbc_three_counties_radio,bbc_three_counties_radio,p001d7m8,0,[9100099:1:entertainment.9200995:2:review_shows],[]
p007zbjl,1275035137,1275639937,2010-05-28T08:25:37,2010-06-04T08:25:37,the_breakfast_show_with_gaby_roslin_and_paul_ross:_28/05/2010,audio,bbc_london,bbc_london,p005vhhq,0,[9100099:1:entertainment],[]
p007zb19,1275035141,1275639941,2010-05-28T08:25:41,2010-06-04T08:25:41,ben_jackson:_28/05/2010,audio,bbc_radio_leicester,bbc_radio_leicester,p001d7jc,0,[9100099:1:entertainment.9100007:1:news.9100010:1:sport],[]
p007zc6l,1275035145,1275639945,2010-05-28T08:25:45,2010-06-04T08:25:45,matthew_smith:_28/05/2010_swindon_town_wembley_1_day_to_go_nick_hewer_apprentice,audio,bbc_radio_wiltshire,bbc_radio_wiltshire,p001d7yv,0,[9100099:1:entertainment.9200995:2:review_shows],[]
p007zcfh,1275035145,1275639945,2010-05-28T08:25:45,2010-06-04T08:25:45,breakfast_with_steve_le_fevre:_28/05/2010,audio,bbc_radio_bristol,bbc_radio_bristol,p003yjn9,0,[9100006:1:music],[]
p007z9mc,1275035168,1275639968,2010-05-28T08:26:08,2010-06-04T08:26:08,beswick_at_breakfast:_28/05/2010,audio,bbc_radio_manchester,bbc_radio_manchester,p002mwyt,0,[9100099:1:entertainment],[]
p007z9l6,1275035171,1275639971,2010-05-28T08:26:11,2010-06-04T08:26:11,eric_smith_-_shropshire_breakfast:_28/05/2010,audio,bbc_radio_shropshire,bbc_radio_shropshire,p001d749,0,[9100099:1:entertainment.9200995:2:review_shows.9100010:1:sport],[]
b00sg17f,1275035194,1275639994,2010-05-28T08:26:34,2010-06-04T08:26:34,radio_ulster_news:_28/05/2010,audio,bbc_radio_ulster,bbc_radio_ulster,b007j7py,0,[9100007:1:news.9100094:1:northern_ireland],[]
b00sfbxh,1275035195,1275639995,2010-05-28T08:26:35,2010-06-04T08:26:35,today:_28/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qj9z,0,[9100007:1:news],[]
b00shkkf,1275035198,1275639998,2010-05-28T08:26:38,2010-06-04T08:26:38,good_morning_ulster:_28/05/2010,audio,bbc_radio_ulster,bbc_radio_ulster,b007cps5,0,[9100007:1:news.9100005:1:factual.9100094:1:northern_ireland],[]
b00sjmm9,1275035207,1275640007,2010-05-28T08:26:47,2010-06-04T08:26:47,5_live_breakfast:_28/05/2010,audio,bbc_radio_five_live,bbc_radio_five_live,b0070htg,0,[9100007:1:news],[]
b00sg90d,1275037320,1275642120,2010-05-28T09:02:00,2010-06-04T09:02:00,the_chris_moyles_show:_friday_-_with_jake_humphrey_from_istanbul,audio,bbc_radio_one,bbc_radio_one,b006wkqb,0,[9100099:1:entertainment.9100006:1:music.9200069:2:pop_and_chart],[]
b00sgyx3,1275037320,1275642120,2010-05-28T09:02:00,2010-06-04T09:02:00,breakfast:_friday_-_rob_cowan,audio,bbc_radio_three,bbc_radio_three,b006tmr6,0,[9100006:1:music.9200063:2:classical],[]
b00sj60q,1275037320,1275642120,2010-05-28T09:02:00,2010-06-04T09:02:00,shaun_keaveny:_28/05/2010,audio,bbc_6music,bbc_6music,b0072l9k,0,[9100099:1:entertainment.9100006:1:music.9200070:2:rock_and_indie],[]
b00sjmrk,1275037320,1275642120,2010-05-28T09:02:00,2010-06-04T09:02:00,the_adil_ray_show:_28/05/2010,audio,bbc_asian_network,bbc_asian_network,b00730l1,0,[9100099:1:entertainment.9200014:2:variety_shows.9100006:1:music.9200111:2:desi],[]
b00sjmsb,1275037320,1275642120,2010-05-28T09:02:00,2010-06-04T09:02:00,5_live_breakfast:_phone-in:_28/05/2010,audio,bbc_radio_five_live,bbc_radio_five_live,b0070htg,0,[9100007:1:news.9100005:1:factual],[]
b00srcvs,1275037494,1275642294,2010-05-28T09:04:54,2010-06-04T09:04:54,formula_1:_2010:_the_turkish_grand_prix_-_practice_one,video,bbc_sport,,b00j4j7g,0,[9100010:1:sport.9200079:2:motorsport.9200128:2:formula_one],[]
p007zb56,1275037739,1275642539,2010-05-28T09:08:59,2010-06-04T09:08:59,the_breakfast_show_with_rod_whiting:_28/05/2010,audio,bbc_radio_lincolnshire,bbc_radio_lincolnshire,p001d75z,0,[9100099:1:entertainment.9200995:2:review_shows.9100007:1:news],[]
p007z9nz,1275037769,1275642569,2010-05-28T09:09:29,2010-06-04T09:09:29,julian_clegg:_28/05/2010,audio,bbc_radio_solent,bbc_radio_solent,p001dpqb,0,[9100099:1:entertainment],[]
b00sjqfy,1275037813,1275642613,2010-05-28T09:10:13,2010-06-04T09:10:13,the_chris_evans_breakfast_show:_friday_-_this_bank_holiday_is_for_all_of_us!,audio,bbc_radio_two,bbc_radio_two,b00p2d9w,0,[9100006:1:music.9200062:2:classic_pop_and_rock],[]
p007zc4j,1275038703,1275643503,2010-05-28T09:25:03,2010-06-04T09:25:03,breakfast_with_john_warnett_and_clare_mcdonnell:_28/05/2010,audio,bbc_radio_kent,bbc_radio_kent,p005s1qh,0,[9100007:1:news],[]
p007zb82,1275038717,1275643517,2010-05-28T09:25:17,2010-06-04T09:25:17,andrew_peach:_28/05/2010,audio,bbc_radio_berkshire,bbc_radio_berkshire,p001d7m9,0,[9100099:1:entertainment.9200995:2:review_shows.9200997:2:discussion_and_talk_shows.9100007:1:news],[]
p007z9gc,1275038718,1275643518,2010-05-28T09:25:18,2010-06-04T09:25:18,toby_foster_at_breakfast:_28/05/2010,audio,bbc_radio_sheffield,bbc_radio_sheffield,p001d7tv,0,[9100099:1:entertainment.9200993:2:phone-ins.9200995:2:review_shows],[]
p007zc7g,1275038723,1275643523,2010-05-28T09:25:23,2010-06-04T09:25:23,surrey_breakfast_with_nick_wallis:_28/05/2010,audio,bbc_radio_surrey,bbc_radio_surrey,p004553d,0,[9100007:1:news.9100010:1:sport],[]
p007zbdb,1275038743,1275643543,2010-05-28T09:25:43,2010-06-04T09:25:43,malcolm_boyden:_28/05/2010,audio,bbc_radio_oxford,bbc_radio_oxford,p001d7jv,0,[9100099:1:entertainment.9200995:2:review_shows],[]
b00sh54l,1275038961,1275643761,2010-05-28T09:29:21,2010-06-04T09:29:21,call_kaye:_28/05/2010,audio,bbc_radio_scotland,bbc_radio_scotland,b00r3zl7,0,[9100007:1:news.9100005:1:factual.9100095:1:scotland],[]
b00shjvk,1275039016,1275643816,2010-05-28T09:30:16,2010-06-04T09:30:16,1xtra_breakfast_show_with_trevor_nelson_and_gemma:_things_get_a_little_sex_and_the_city,audio,bbc_1xtra,bbc_1xtra,b00ffw8v,0,[9100006:1:music.9200069:2:pop_and_chart.9200071:2:hip_hop_rnb_and_dancehall],[]
b00sfhs6,1275040020,1275644820,2010-05-28T09:47:00,2010-06-04T09:47:00,womans_hour:_28/05/2010,audio,bbc_radio_four,bbc_radio_four,b007qlvb,0,[9100005:1:factual],[]
b00shkkh,1275041219,1275646019,2010-05-28T10:06:59,2010-06-04T10:06:59,the_nolan_show:_28/05/2010,audio,bbc_radio_ulster,bbc_radio_ulster,b007cpsh,0,[9100007:1:news.9100005:1:factual.9100094:1:northern_ireland],[]
b00sjbyp,1275041232,1275646032,2010-05-28T10:07:12,2010-06-04T10:07:12,dafydd_a_caryl:_28/05/2010,audio,bbc_radio_cymru,bbc_radio_cymru,b00sbms1,0,[9100099:1:entertainment.9100006:1:music.9200062:2:classic_pop_and_rock],[]
b00shr7z,1275041234,1275646034,2010-05-28T10:07:14,2010-06-04T10:07:14,sarah_brett:_28/05/2010,audio,bbc_radio_foyle,bbc_radio_foyle,b00k6qsk,0,[9100007:1:news.9100094:1:northern_ireland],[]
b00sgb9c,1275042381,1275647181,2010-05-28T10:26:21,2010-06-04T10:26:21,15_minute_drama:_the_private_patient:_episode_5,audio,bbc_radio_four,bbc_radio_four,b006qy2s,0,[9100003:1:drama.9200018:2:crime],[]
b007jlvd,1275042385,1275647185,2010-05-28T10:26:25,2010-06-04T10:26:25,gunter_grass_-_the_tin_drum:_episode_2,audio,bbc_7,bbc_7,,0,[9100003:1:drama],[]
p007rd9x,1275043320,1275648120,2010-05-28T10:42:00,2010-06-04T10:42:00,world_briefing:_28/05/2010,audio,bbc_world_service,bbc_world_service,p002vsnc,0,[9100007:1:news],[]
b00sfw13,1275043500,1275648300,2010-05-28T10:45:00,2010-06-04T10:45:00,cash_in_the_attic:_series_17:_dickinson,video,bbc_one,bbc_one,b006v7ww,0,[9300054:1:lifestyle_and_leisure.9200043:2:antiques],[]
b00sgz0g,1275044520,1275649320,2010-05-28T11:02:00,2010-06-04T11:02:00,classical_collection:_friday_-_sarah_walker,audio,bbc_radio_three,bbc_radio_three,b0071l67,0,[9100006:1:music.9200063:2:classical],[]
b00sh0ng,1275044520,1275649320,2010-05-28T11:02:00,2010-06-04T11:02:00,ken_bruce:_28/05/2010,audio,bbc_radio_two,bbc_radio_two,b006wr34,0,[9100006:1:music],[]
b00sj4gj,1275044520,1275649320,2010-05-28T11:02:00,2010-06-04T11:02:00,jamie_owen_and_louise_elliott:_28/05/2010,audio,bbc_radio_wales,bbc_radio_wales,b007y9mt,0,[9100005:1:factual.9200049:2:consumer.9100006:1:music.9200062:2:classic_pop_and_rock],[]
b00sgbl8,1275044893,1275649693,2010-05-28T11:08:13,2010-06-04T11:08:13,skip,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual],[]
b00sh57h,1275044893,1275649693,2010-05-28T11:08:13,2010-06-04T11:08:13,inverceleb:_episode_2,audio,bbc_radio_scotland,bbc_radio_scotland,,0,[9100098:1:comedy.9200009:2:satire.9200130:2:music.9100095:1:scotland],[]
b00sj8np,1275044897,1275649697,2010-05-28T11:08:17,2010-06-04T11:08:17,a_mire_ri_mïir:_28/05/2010,audio,bbc_radio_nan_gaidheal,bbc_radio_nan_gaidheal,b007jdf6,0,[9100095:1:scotland.9100006:1:music.9200112:2:folk],[]
b00sh598,1275045420,1275650220,2010-05-28T11:17:00,2010-06-04T11:17:00,baltamire,audio,bbc_radio_scotland,bbc_radio_scotland,,0,[9100098:1:comedy.9100095:1:scotland.9100003:1:drama],[]
b007z79k,1275045658,1275650458,2010-05-28T11:20:58,2010-06-04T11:20:58,bear_behaving_badly:_series_1:_ice_cream_celebrity_chef,video,cbbc,bbc_one,b00g9blr,0,[signed:1:signed.9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
p007rd9y,1275045987,1275650787,2010-05-28T11:26:27,2010-06-04T11:26:27,sports_news:_28/05/2010,audio,bbc_world_service,bbc_world_service,p002vsnd,0,[9100007:1:news.9100010:1:sport],[]
p007zbjn,1275046012,1275650812,2010-05-28T11:26:52,2010-06-04T11:26:52,vanessa_feltz:_28/05/2010,audio,bbc_london,bbc_london,p001d7dd,0,[9100005:1:factual],[]
p007zc81,1275046022,1275650822,2010-05-28T11:27:02,2010-06-04T11:27:02,joanne_malin:_28/05/2010,audio,bbc_wm,bbc_wm,p0021kmd,0,[9100099:1:entertainment.9200993:2:phone-ins.9200995:2:review_shows.9100005:1:factual.9200045:2:life_stories.9100006:1:music],[]
p007zcfk,1275046022,1275650822,2010-05-28T11:27:02,2010-06-04T11:27:02,graham_torrington:_28/05/2010,audio,bbc_radio_bristol,bbc_radio_bristol,p001d7hx,0,[9100099:1:entertainment.9200997:2:discussion_and_talk_shows.9100007:1:news.9100006:1:music],[]
p007zbpp,1275046030,1275650830,2010-05-28T11:27:10,2010-06-04T11:27:10,frances_finn:_ultimate_in_notts_entertainment;_more_travel_wonders_plus_what_are_your_rights_with_travel_insurance?,audio,bbc_radio_nottingham,bbc_radio_nottingham,p001ymv2,0,[9100007:1:news.9100010:1:sport],[]
p007zbnf,1275046034,1275650834,2010-05-28T11:27:14,2010-06-04T11:27:14,bernie_keith:_28/05/2010,audio,bbc_radio_northampton,bbc_radio_northampton,p001d7ty,0,[9100099:1:entertainment.9200995:2:review_shows],[]
p007z9vc,1275046047,1275650847,2010-05-28T11:27:27,2010-06-04T11:27:27,judi_spiers_show:_28/05/2010,audio,bbc_radio_devon,bbc_radio_devon,p001d7nc,0,[9100099:1:entertainment.9200995:2:review_shows.9200997:2:discussion_and_talk_shows],[]
p007z9sb,1275046052,1275650852,2010-05-28T11:27:32,2010-06-04T11:27:32,mid_morning_on_bbc_essex:_essex_soldier_speaks_from_helman_province_to_dave_monk_-_28/05/2010,audio,bbc_radio_essex,bbc_radio_essex,p001d7dl,0,[9300054:1:lifestyle_and_leisure.9200054:2:health_and_wellbeing.9100006:1:music],[]
b00sj9xx,1275046057,1275650857,2010-05-28T11:27:37,2010-06-04T11:27:37,ceud_bliadhna:_28/05/2010,audio,bbc_radio_nan_gaidheal,bbc_radio_nan_gaidheal,b007jdcm,0,[9100005:1:factual.9200055:2:history.9100095:1:scotland],[]
b00sjmtp,1275046066,1275650866,2010-05-28T11:27:46,2010-06-04T11:27:46,victoria_derbyshire:_28/05/2010,audio,bbc_radio_five_live,bbc_radio_five_live,b007v5cz,0,[9100007:1:news.9100005:1:factual.9200045:2:life_stories],[]
b00shkkk,1275046083,1275650883,2010-05-28T11:28:03,2010-06-04T11:28:03,gerry_anderson:_28/05/2010,audio,bbc_radio_ulster,bbc_radio_ulster,b007cpst,0,[9100094:1:northern_ireland.9100006:1:music],[]
b00sjbyr,1275046101,1275650901,2010-05-28T11:28:21,2010-06-04T11:28:21,nia_roberts:_28/05/2010,audio,bbc_radio_cymru,bbc_radio_cymru,b00dq914,0,[9100005:1:factual.9200045:2:life_stories],[]
b00sjmx6,1275046320,1275651120,2010-05-28T11:32:00,2010-06-04T11:32:00,sonia_deol:_28/05/2010,audio,bbc_asian_network,bbc_asian_network,b00jhgf4,0,[9100099:1:entertainment.9200014:2:variety_shows.9200993:2:phone-ins.9200995:2:review_shows.9100005:1:factual.9200041:2:arts_culture_and_the_media.9200051:2:families_and_relationships.9100006:1:music.9200069:2:pop_and_chart],[]
b00sl6zg,1275048000,1275652800,2010-05-28T12:00:00,2010-06-04T12:00:00,rhs_chelsea_flower_show:_2010:_episode_12,video,bbc_two,bbc_one,b007lyhs,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200056:2:homes_and_gardens],[]
b00sg90j,1275048120,1275652920,2010-05-28T12:02:00,2010-06-04T12:02:00,newsbeat:_28/05/2010,audio,bbc_radio_one,bbc_radio_one,b006wkry,0,[9100007:1:news],[]
b00shcbk,1275048120,1275652920,2010-05-28T12:02:00,2010-06-04T12:02:00,brian_taylors_big_debate:_28/05/2010,audio,bbc_radio_scotland,bbc_radio_scotland,b00mk70p,0,[9100007:1:news.9100005:1:factual.9100095:1:scotland],[]
b00sg90g,1275048559,1275653359,2010-05-28T12:09:19,2010-06-04T12:09:19,fearne_cotton:_friday:_fearne_chats_to_sarah_jessica_parker,audio,bbc_radio_one,bbc_radio_one,b00mbxsh,0,[9100006:1:music.9200069:2:pop_and_chart],[]
b00sh562,1275048741,1275653541,2010-05-28T12:12:21,2010-06-04T12:12:21,macaulay_and_co:_28/05/2010,audio,bbc_radio_scotland,bbc_radio_scotland,b0074hh3,0,[9100098:1:comedy.9100095:1:scotland],[]
p007zb6s,1275049485,1275654285,2010-05-28T12:24:45,2010-06-04T12:24:45,karen_buchanan:_28/05/2010,audio,bbc_radio_norfolk,bbc_radio_norfolk,p005s1qj,0,[9100099:1:entertainment.9100006:1:music],[]
p007z9vf,1275049512,1275654312,2010-05-28T12:25:12,2010-06-04T12:25:12,interactive_lunch:_bee_part_of_it_-_the_bbcs_devon_bee_project,audio,bbc_radio_devon,bbc_radio_devon,p005xcn8,0,[9100005:1:factual],[]
p007zbqw,1275049531,1275654331,2010-05-28T12:25:31,2010-06-04T12:25:31,jim_cathcart:_28/05/2010,audio,bbc_radio_guernsey,bbc_radio_guernsey,p001d7v7,0,[9100005:1:factual.9200045:2:life_stories],[]
p007z9p2,1275049541,1275654341,2010-05-28T12:25:41,2010-06-04T12:25:41,jon_cuthill:_28/05/2010,audio,bbc_radio_solent,bbc_radio_solent,p001d79w,0,[9100099:1:entertainment.9200995:2:review_shows],[]
p007zbx1,1275049564,1275654364,2010-05-28T12:26:04,2010-06-04T12:26:04,bbc_jersey_phone-in:_28/05/2010,audio,bbc_radio_jersey,bbc_radio_jersey,p0021kmj,0,[9100099:1:entertainment.9200993:2:phone-ins.9200997:2:discussion_and_talk_shows.9100007:1:news.9100005:1:factual],[]
p007zbw4,1275049567,1275654367,2010-05-28T12:26:07,2010-06-04T12:26:07,jonathan_cowap:_28/05/2010,audio,bbc_radio_york,bbc_radio_york,p001d7g3,0,[9100099:1:entertainment],[]
b00sjmyk,1275049584,1275654384,2010-05-28T12:26:24,2010-06-04T12:26:24,asian_network_reports:_28/05/2010,audio,bbc_asian_network,bbc_asian_network,b00k0b2k,0,[9100007:1:news],[]
b00jf6rv,1275049610,1275654410,2010-05-28T12:26:50,2010-06-04T12:26:50,the_michael_bentine_show:_27/03/2009,audio,bbc_radio_four_extra,bbc_7,b00bv2gw,0,[9100098:1:comedy],[]
b00shjvp,1275049620,1275654420,2010-05-28T12:27:00,2010-06-04T12:27:00,rampage:_rampage_made_a_big_annoucement_in_their_show.,audio,bbc_1xtra,bbc_1xtra,b0071sg2,0,[9100006:1:music.9200069:2:pop_and_chart.9200071:2:hip_hop_rnb_and_dancehall],[]
b00sjpzr,1275049800,1275654600,2010-05-28T12:30:00,2010-06-04T12:30:00,bbc_news_at_one:_28/05/2010,video,bbc_news,bbc_one,b007mpl9,0,[9100007:1:news],[]
b00sgbr5,1275051720,1275656520,2010-05-28T13:02:00,2010-06-04T13:02:00,more_or_less:_28/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qshd,0,[9100005:1:factual],[]
b00shchk,1275051720,1275656520,2010-05-28T13:02:00,2010-06-04T13:02:00,the_comedy_caf∆∏:_28/05/2010,audio,bbc_radio_scotland,bbc_radio_scotland,b00rv8pr,0,[9100098:1:comedy.9100005:1:factual.9200041:2:arts_culture_and_the_media.9100095:1:scotland],[]
b00sjmtr,1275051720,1275656520,2010-05-28T13:02:00,2010-06-04T13:02:00,gabby_logan:_28/05/2010,audio,bbc_radio_five_live,bbc_radio_five_live,b00pstbv,0,[9100007:1:news.9100005:1:factual.9200058:2:politics.9100010:1:sport],[]
b00sjqg0,1275051720,1275656520,2010-05-28T13:02:00,2010-06-04T13:02:00,jeremy_vine:_28/05/2010,audio,bbc_radio_two,bbc_radio_two,b006wr3p,0,[9100007:1:news],[]
b00sfk9s,1275052022,1275656822,2010-05-28T13:07:02,2010-06-04T13:07:02,world_at_one:_28/05/2010,audio,bbc_radio_four,bbc_radio_four,b006qptc,0,[9100007:1:news],[]
b00shkkm,1275052042,1275656842,2010-05-28T13:07:22,2010-06-04T13:07:22,talkback:_28/05/2010,audio,bbc_radio_ulster,bbc_radio_ulster,b007cpt4,0,[9100007:1:news.9100094:1:northern_ireland],[]
b00sk92s,1275052500,1275657300,2010-05-28T13:15:00,2010-06-04T13:15:00,doctors:_series_12:_domo_arigato_super_san,video,bbc_one,bbc_one,b006mh9v,0,[dubbedaudiodescribed:1:audio_described.9100003:1:drama.9200025:2:medical.9200033:2:soaps],[]
p007zc98,1275053466,1275658266,2010-05-28T13:31:06,2010-06-04T13:31:06,the_jvs_show:_we_talk_black_and_white_tvs_airport_parking_and_missing_only_fools_and_horses_dvds,audio,bbc_three_counties_radio,bbc_three_counties_radio,p001xfs2,0,[9100099:1:entertainment],[]
p007zb1f,1275053474,1275658274,2010-05-28T13:31:14,2010-06-04T13:31:14,bill_buckley:_28/05/2010,audio,bbc_radio_leicester,bbc_radio_leicester,p005n68f,0,[9100099:1:entertainment.9100007:1:news.9100005:1:factual],[]
